event_id,prediction,threat_type,confidence_score,anomaly_score,severity,model_version,prediction_timestamp,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,asset_id,criticality,criticality_score,vulnerability_id_vul,cve_id,vulnerability_name,severity_vul,cvss_score_vul,affected_asset,patch_available,status,mitre_id,technique_name,tactic,ioc_match,ioc_type,ioc_value,threat_name_ioc,threat_actor,ioc_confidence,threat_intelligence_score,severity_score,ml_confidence_score,asset_criticality_score,vulnerability_exposure_score,risk_score,risk_class,priority,correlation_id,correlated_event_count,is_correlated
EVT01018,Suspicious,SQL Injection Attempt,35,-0.0024642983213922,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 12:45:00,217.134.225.130,10.0.1.243,root,SQL Injection Attempt,SSH,India,India,Device-161,Linux,Blocked,0,No,CVE-2024-1045,6.5,HR-PC-01,IT,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,35.0,50.0,95.0,57.75,Moderate,3,CORR-0417,2,True
EVT01019,Normal,File Access,0,0.0093132590028081,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 12:50:00,18.91.186.138,10.0.4.232,david,File Access,SSH,India,India,Device-136,Linux,Blocked,0,No,CVE-2023-1234,2.8,Finance-PC-02,IT,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,0.0,75.0,43.0,31.1,Medium,4,CORR-0419,3,True
EVT01020,Suspicious,Port Scan,30,-0.0217907017972656,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 12:55:00,55.195.130.52,10.0.0.93,alex,Port Scan,SSH,India,India,Device-106,Windows 10,Blocked,0,No,CVE-2024-2201,1.7,HR-PC-01,Sales,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,50.0,75.0,47.5,Moderate,3,CORR-0417,2,True
EVT01021,Suspicious,Brute Force,35,-0.014048748197453,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:00:00,148.118.175.246,10.0.1.202,alice,Brute Force,HTTPS,India,India,Device-148,Windows 11,Blocked,3,No,,6.7,Firewall,Sales,AST004,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,35.0,100.0,0.0,48.75,Moderate,3,CORR-0418,1,False
EVT01022,Normal,File Access,25,0.0090288360177708,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:05:00,4.172.136.70,10.0.1.73,alice,File Access,HTTPS,India,India,Device-87,Windows 10,Failed,0,No,CVE-2023-1234,9.5,WebServer,HR,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,25.0,75.0,43.0,37.35,Medium,4,CORR-0419,3,True
EVT01023,Normal,Port Scan,5,0.0034556787866789,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:10:00,145.207.163.34,10.0.3.129,john,Port Scan,HTTP,India,India,Device-18,Windows 11,Success,0,No,CVE-2023-1234,4.7,WebServer,Sales,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,43.0,32.35,Medium,4,CORR-0419,3,True
EVT01024,Normal,Privilege Escalation,0,0.0059487721823784,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:15:00,192.60.2.66,10.0.2.57,david,Privilege Escalation,SMB,India,India,Device-63,Linux,Success,0,No,CVE-2024-2201,1.6,WebServer,Sales,AST003,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,0.0,75.0,75.0,37.5,Medium,4,CORR-0420,4,True
EVT01025,Suspicious,Brute Force,50,-0.0594685633323837,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:20:00,92.216.147.232,10.0.6.23,admin,Brute Force,SSH,India,India,Device-16,Linux,Detected,16,No,CVE-2024-2201,1.4,Finance-PC-02,IT,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,50.0,75.0,75.0,62.5,High,2,CORR-0420,4,True
EVT01026,Suspicious,Privilege Escalation,35,-0.0084640228160912,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:25:00,134.24.92.163,10.0.3.160,root,Privilege Escalation,TCP,India,India,Device-111,Windows 10,Detected,0,No,CVE-2023-1234,5.6,Finance-PC-02,Sales,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,35.0,75.0,43.0,52.35,Moderate,3,CORR-0420,4,True
EVT01027,Normal,File Access,5,0.0191657001643072,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:30:00,30.220.176.7,10.0.2.53,john,File Access,HTTPS,India,India,Device-45,Windows 10,Success,0,No,CVE-2023-1234,6.3,Finance-PC-02,Finance,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,43.0,32.35,Medium,4,CORR-0422,3,True
EVT01028,Normal,Privilege Escalation,0,0.0063818774581035,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:35:00,54.202.136.95,10.0.3.34,root,Privilege Escalation,TCP,India,India,Device-12,Windows 11,Blocked,0,No,CVE-2023-1234,3.9,Firewall,HR,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,0.0,100.0,43.0,36.1,Medium,4,CORR-0420,4,True
EVT01029,Normal,Failed Login,10,0.0012932994345936,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:40:00,3.0.197.197,10.0.10.23,alice,Failed Login,HTTP,India,India,Device-94,Windows 11,Failed,10,No,CVE-2024-2201,3.2,Database-01,Finance,AST005,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,10.0,100.0,75.0,45.0,Moderate,3,CORR-0421,2,True
EVT01030,Suspicious,Port Scan,35,-0.0010613262823183,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:45:00,6.116.40.136,10.0.7.217,alice,Port Scan,SSH,India,India,Device-86,Windows 10,Success,0,No,,6.5,Finance-PC-02,HR,AST002,High,0.75,,,,,,,,,,,,False,,,,,0,0,60,35.0,75.0,0.0,38.75,Medium,4,CORR-0423,4,True
EVT01031,Suspicious,Failed Login,75,-0.0244506504886335,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:50:00,74.20.205.148,10.0.5.68,alex,Failed Login,SSH,India,India,Device-65,Windows 10,Success,20,No,,9.2,Finance-PC-02,Finance,AST002,High,0.75,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,75.0,75.0,0.0,53.75,Moderate,3,CORR-0421,2,True
EVT01032,Normal,Privilege Escalation,0,0.0156083777490952,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 13:55:00,58.250.190.155,10.0.8.248,root,Privilege Escalation,SMB,India,India,Device-85,Windows 11,Success,0,No,,0.8,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,30,0.0,75.0,0.0,22.5,Medium,4,CORR-0422,3,True
EVT01033,Normal,File Access,0,0.0143367435218215,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:00:00,127.199.90.177,10.0.10.169,admin,File Access,SSH,India,India,Device-140,Windows 11,Blocked,0,No,,3.9,WebServer,Finance,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,30,0.0,75.0,0.0,22.5,Medium,4,CORR-0422,3,True
EVT01034,Suspicious,Port Scan,35,-0.0104073683403603,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:05:00,163.131.52.110,10.0.5.144,alex,Port Scan,HTTP,India,India,Device-56,Windows 11,Success,0,No,CVE-2024-2201,4.5,HR-PC-01,IT,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,35.0,50.0,75.0,48.75,Moderate,3,CORR-0423,4,True
EVT01035,Normal,Privilege Escalation,15,0.004060899625471,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:10:00,193.85.213.173,10.0.0.68,admin,Privilege Escalation,SMB,India,India,Device-58,Windows 11,Blocked,0,No,CVE-2023-1234,8.8,HR-PC-01,HR,AST001,Medium,0.5,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,15.0,50.0,43.0,29.85,Medium,4,CORR-0423,4,True
EVT01036,Suspicious,Port Scan,55,-0.0071401881928202,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:15:00,158.220.35.53,10.0.5.62,root,Port Scan,HTTPS,India,India,Device-107,Linux,Failed,0,No,CVE-2024-2201,9.8,Database-01,Finance,AST005,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,100.0,75.0,68.75,High,2,CORR-0424,3,True
EVT01037,Suspicious,SQL Injection Attempt,30,-0.0163497401264287,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:20:00,24.203.68.154,10.0.5.76,admin,SQL Injection Attempt,HTTP,India,India,Device-102,Windows 10,Failed,0,No,CVE-2024-1045,1.2,WebServer,HR,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,30.0,75.0,95.0,61.5,High,2,CORR-0426,4,True
EVT01038,Normal,Privilege Escalation,0,0.008735947004496,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:25:00,170.243.91.222,10.0.6.188,alex,Privilege Escalation,TCP,India,India,Device-104,Windows 11,Detected,0,No,,1.1,HR-PC-01,Finance,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,30,0.0,50.0,0.0,17.5,Low,5,CORR-0423,4,True
EVT01039,Suspicious,Malware Detection,70,-0.0279347177821959,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:30:00,40.157.250.212,10.0.10.179,john,Malware Detection,TCP,India,India,Device-173,Windows 11,Detected,0,Yes,CVE-2023-1234,7.6,Database-01,Sales,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,70.0,100.0,43.0,66.1,High,2,CORR-0424,3,True
EVT01040,Suspicious,Failed Login,50,-0.0200163347875428,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:35:00,16.132.166.111,10.0.4.50,alex,Failed Login,TCP,India,India,Device-104,Windows 10,Failed,17,No,CVE-2024-2201,0.2,HR-PC-01,HR,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,50.0,75.0,57.5,Moderate,3,CORR-0427,3,True
EVT01041,Normal,Failed Login,25,0.0082261151885433,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:40:00,10.100.32.66,10.0.1.18,admin,Failed Login,SMB,India,India,Device-106,Windows 10,Failed,10,No,CVE-2024-2201,8.8,Finance-PC-02,Finance,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,25.0,75.0,75.0,43.75,Moderate,3,CORR-0425,1,False
EVT01042,Normal,File Access,15,0.0033543624315572,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:45:00,185.181.103.116,10.0.7.63,alex,File Access,TCP,India,India,Device-186,Windows 10,Failed,0,No,CVE-2024-1045,7.9,WebServer,Finance,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,95.0,45.25,Moderate,3,CORR-0426,4,True
EVT01043,Suspicious,Brute Force,55,-0.0668041774477085,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:50:00,4.125.154.190,10.0.7.134,alex,Brute Force,SMB,India,India,Device-137,Linux,Detected,19,No,,6.4,Database-01,Finance,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,55.0,100.0,0.0,53.75,Moderate,3,CORR-0424,3,True
EVT01044,Suspicious,USB Device Connected,45,-0.0002545481376458,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 14:55:00,140.24.137.61,10.0.0.217,admin,USB Device Connected,TCP,India,India,Device-180,Linux,Detected,0,No,CVE-2023-1234,8.3,Database-01,Finance,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,45.0,100.0,43.0,59.85,Moderate,3,CORR-0428,4,True
EVT01045,Suspicious,Failed Login,55,-0.0137961118845276,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:00:00,65.219.124.58,10.0.5.246,john,Failed Login,SMB,India,India,Device-133,Windows 10,Failed,19,No,,6.9,Database-01,Finance,AST005,Critical,1.0,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,55.0,100.0,0.0,53.75,Moderate,3,CORR-0428,4,True
EVT01046,Suspicious,USB Device Connected,30,-0.0041884305400481,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:05:00,195.15.246.1,10.0.0.240,root,USB Device Connected,HTTPS,India,India,Device-47,Windows 10,Success,0,No,CVE-2024-2201,2.0,HR-PC-01,Sales,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,50.0,75.0,47.5,Moderate,3,CORR-0427,3,True
EVT01047,Suspicious,Login Success,50,-0.0030732101234104,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:10:00,6.46.154.130,10.0.3.48,john,Login Success,HTTPS,India,India,Device-135,Linux,Failed,15,No,CVE-2023-1234,1.8,WebServer,Finance,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,50.0,75.0,43.0,56.1,Moderate,3,CORR-0426,4,True
EVT01048,Suspicious,Phishing Email,35,-0.0042927740580787,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:15:00,61.4.33.11,10.0.0.47,alice,Phishing Email,SSH,India,India,Device-69,Windows 11,Success,0,No,,4.5,WebServer,Finance,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,60,35.0,75.0,0.0,38.75,Medium,4,CORR-0426,4,True
EVT01049,Suspicious,Login Success,40,-0.0219107240254327,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:20:00,27.197.125.116,10.0.9.79,alex,Login Success,TCP,India,India,Device-50,Linux,Failed,6,No,CVE-2023-1234,0.0,HR-PC-01,HR,AST001,Medium,0.5,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,40.0,50.0,43.0,43.6,Moderate,3,CORR-0427,3,True
EVT01050,Suspicious,Port Scan,30,-0.0081375590225701,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:25:00,196.240.140.105,10.0.5.181,alice,Port Scan,SSH,India,India,Device-145,Windows 10,Detected,0,No,CVE-2024-1045,0.9,Database-01,IT,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,95.0,61.5,High,2,CORR-0428,4,True
EVT01051,Suspicious,Login Success,45,-0.0042125632479661,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:30:00,110.211.123.237,10.0.6.169,david,Login Success,SSH,India,India,Device-26,Linux,Detected,8,No,CVE-2023-1234,4.7,HR-PC-01,HR,AST001,Medium,0.5,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,45.0,50.0,43.0,44.85,Moderate,3,CORR-0430,4,True
EVT01052,Suspicious,File Access,30,-0.0125558122022243,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:35:00,127.254.35.236,10.0.9.82,john,File Access,HTTP,India,India,Device-144,Windows 11,Detected,0,No,CVE-2024-1045,2.5,HR-PC-01,Sales,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,50.0,95.0,51.5,Moderate,3,CORR-0430,4,True
EVT01053,Suspicious,SQL Injection Attempt,35,-0.0105743846882606,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:40:00,124.226.174.49,10.0.0.147,alice,SQL Injection Attempt,SMB,India,India,Device-31,Windows 10,Blocked,0,No,CVE-2024-1045,6.7,Firewall,IT,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,35.0,100.0,95.0,67.75,High,2,CORR-0429,2,True
EVT01054,Suspicious,Login Success,50,-0.0206123031120715,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:45:00,30.143.172.204,10.0.0.117,alice,Login Success,SMB,India,India,Device-39,Windows 10,Detected,12,No,CVE-2024-1045,0.5,Database-01,HR,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,50.0,100.0,95.0,71.5,High,2,CORR-0430,4,True
EVT01055,Normal,File Access,0,0.0127604250025937,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:50:00,159.5.100.248,10.0.8.144,david,File Access,HTTPS,India,India,Device-3,Windows 11,Failed,0,No,CVE-2023-1234,3.6,Database-01,Sales,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,0.0,100.0,43.0,36.1,Medium,4,CORR-0428,4,True
EVT01056,Suspicious,Port Scan,30,-0.0084322236989967,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 15:55:00,12.77.232.40,10.0.5.204,john,Port Scan,HTTP,India,India,Device-158,Windows 10,Blocked,0,No,,1.2,Firewall,HR,AST004,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,60,30.0,100.0,0.0,42.5,Moderate,3,CORR-0429,2,True
EVT01057,Suspicious,Login Success,50,-0.0142989478722431,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:00:00,65.226.143.35,10.0.8.102,alex,Login Success,SMB,India,India,Device-109,Linux,Failed,16,No,CVE-2024-1045,1.8,HR-PC-01,Finance,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,50.0,50.0,95.0,61.5,High,2,CORR-0430,4,True
EVT01058,Suspicious,Malware Detection,70,-0.046716590993969,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:05:00,73.44.182.40,10.0.2.248,admin,Malware Detection,TCP,India,India,Device-135,Linux,Failed,0,Yes,,7.6,WebServer,Sales,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,70.0,75.0,0.0,52.5,Moderate,3,CORR-0431,1,False
EVT01059,Normal,Port Scan,15,0.0058539775805594,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:10:00,14.41.73.63,10.0.7.121,root,Port Scan,SSH,India,India,Device-138,Windows 11,Failed,0,No,CVE-2023-1234,7.5,WebServer,Finance,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,43.0,34.85,Medium,4,CORR-0434,5,True
EVT01060,Normal,Privilege Escalation,15,0.0127966213610725,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:15:00,103.172.17.11,10.0.1.192,john,Privilege Escalation,TCP,India,India,Device-5,Windows 11,Detected,0,No,,7.6,WebServer,Sales,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,30,15.0,75.0,0.0,26.25,Medium,4,CORR-0434,5,True
EVT01061,Suspicious,Phishing Email,30,-0.0196923663606678,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:20:00,110.33.229.181,10.0.10.135,john,Phishing Email,TCP,India,India,Device-32,Windows 11,Blocked,0,No,CVE-2024-1045,2.7,WebServer,HR,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,95.0,56.5,Moderate,3,CORR-0434,5,True
EVT01062,Suspicious,Malware Detection,60,-0.0410813528498288,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:25:00,102.177.129.137,10.0.1.242,david,Malware Detection,SMB,India,India,Device-41,Windows 10,Blocked,0,Yes,CVE-2023-1234,6.0,Firewall,IT,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,60.0,100.0,43.0,63.6,High,2,CORR-0434,5,True
EVT01063,Suspicious,Phishing Email,30,-0.0188218395576759,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:30:00,33.189.87.224,10.0.5.105,david,Phishing Email,SMB,India,India,Device-3,Windows 10,Blocked,0,No,CVE-2024-2201,1.9,Finance-PC-02,HR,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,75.0,52.5,Moderate,3,CORR-0432,1,False
EVT01064,Normal,SQL Injection Attempt,0,0.0017743880768354,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:35:00,23.156.2.177,10.0.10.79,david,SQL Injection Attempt,TCP,India,India,Device-46,Windows 11,Detected,0,No,CVE-2024-1045,2.4,HR-PC-01,IT,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,0.0,50.0,95.0,36.5,Medium,4,CORR-0433,1,False
EVT01065,Suspicious,Malware Detection,55,-0.0435100360859976,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:40:00,12.27.224.113,10.0.4.198,john,Malware Detection,SMB,India,India,Device-80,Windows 10,Blocked,0,Yes,,1.5,WebServer,Finance,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,55.0,75.0,0.0,48.75,Moderate,3,CORR-0434,5,True
EVT01066,Suspicious,Malware Detection,55,-0.055199850365728,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:45:00,27.1.11.15,10.0.2.29,admin,Malware Detection,SMB,India,India,Device-156,Windows 11,Blocked,0,Yes,,1.1,Database-01,Sales,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,55.0,100.0,0.0,53.75,Moderate,3,CORR-0435,3,True
EVT01067,Suspicious,Failed Login,55,-0.0099818206498291,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:50:00,214.29.125.212,10.0.0.128,alice,Failed Login,SMB,India,India,Device-63,Windows 11,Blocked,12,No,,5.1,Database-01,Sales,AST005,Critical,1.0,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,55.0,100.0,0.0,53.75,Moderate,3,CORR-0435,3,True
EVT01068,Suspicious,Failed Login,55,-0.0129670787588098,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 16:55:00,181.107.36.55,10.0.1.184,john,Failed Login,HTTPS,India,India,Device-37,Windows 11,Failed,15,No,CVE-2024-1045,6.2,Firewall,IT,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,55.0,100.0,95.0,72.75,High,2,CORR-0439,3,True
EVT01069,Suspicious,Port Scan,55,-0.0018523864021672,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:00:00,154.57.156.22,10.0.1.42,root,Port Scan,TCP,India,India,Device-146,Windows 11,Success,0,No,CVE-2024-2201,9.5,Finance-PC-02,Sales,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,75.0,75.0,63.75,High,2,CORR-0436,2,True
EVT01070,Suspicious,File Access,45,-0.0027493790482707,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:05:00,169.180.168.114,10.0.0.24,root,File Access,HTTP,India,India,Device-74,Linux,Blocked,0,No,CVE-2023-1234,8.1,Database-01,IT,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,45.0,100.0,43.0,59.85,Moderate,3,CORR-0435,3,True
EVT01071,Suspicious,SQL Injection Attempt,35,-0.0091179613875641,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:10:00,204.132.6.24,10.0.9.69,admin,SQL Injection Attempt,HTTP,India,India,Device-144,Linux,Detected,0,No,CVE-2023-1234,5.0,Finance-PC-02,IT,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,35.0,75.0,43.0,52.35,Moderate,3,CORR-0436,2,True
EVT01072,Suspicious,Phishing Email,45,-0.0214533805878662,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:15:00,155.160.140.16,10.0.10.194,david,Phishing Email,TCP,India,India,Device-182,Windows 11,Blocked,0,No,,8.8,HR-PC-01,HR,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,80,45.0,50.0,0.0,41.25,Moderate,3,CORR-0437,1,False
EVT01073,Suspicious,Brute Force,65,-0.0687273182714026,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:20:00,90.208.125.76,10.0.10.236,david,Brute Force,SMB,India,India,Device-102,Linux,Success,20,No,CVE-2024-2201,8.5,WebServer,IT,AST003,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,65.0,75.0,75.0,66.25,High,2,CORR-0438,1,False
EVT01074,Normal,Privilege Escalation,25,0.0114138665309706,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-04 17:25:00,205.199.142.21,10.0.4.169,root,Privilege Escalation,SSH,India,India,Device-90,Windows 11,Detected,0,No,CVE-2024-2201,9.1,Firewall,Sales,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,25.0,100.0,75.0,48.75,Moderate,3,CORR-0439,3,True
