_id,event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,malicious_ip_flag,mitre_id,technique_name,tactic,hours_of_day,weekend_falg,severity_score,event_frequency,threat_feed_match,alerts_per_user
6a68f5eeebeef97fd60f31b1,EVT00853,2025-08-03T23:00:00.000Z,160.27.255.75,10.0.5.40,alex,USB Device Connected,SSH,India,India,Device-66,Windows 11,Detected,Medium,0,No,CVE-2024-2201,0.4,Finance-PC-02,Finance,false,,,,23,true,2,170,false,275
6a68f5eeebeef97fd60f31b2,EVT00854,2025-08-03T23:05:00.000Z,147.173.251.239,10.0.3.115,john,Privilege Escalation,HTTPS,India,India,Device-190,Windows 10,Failed,Critical,0,No,CVE-2024-1045,2.3,Firewall,HR,false,,,,23,true,4,191,false,302
6a68f5eeebeef97fd60f31b3,EVT00855,2025-08-03T23:10:00.000Z,209.145.67.155,10.0.5.133,root,USB Device Connected,HTTP,India,India,Device-76,Linux,Detected,Low,0,No,,4.3,HR-PC-01,Finance,false,,,,23,true,1,170,false,323
6a68f5eeebeef97fd60f31b4,EVT00856,2025-08-03T23:15:00.000Z,177.143.146.158,10.0.8.77,alex,USB Device Connected,TCP,India,India,Device-15,Linux,Success,Medium,0,No,CVE-2023-1234,0.7,Finance-PC-02,HR,false,,,,23,true,2,170,false,275
6a68f5eeebeef97fd60f31b5,EVT00857,2025-08-03T23:20:00.000Z,116.65.32.168,10.0.4.35,root,SQL Injection Attempt,TCP,India,India,Device-35,Windows 11,Failed,High,0,No,CVE-2024-2201,0,Firewall,IT,false,,,,23,true,3,195,false,323
6a68f5eeebeef97fd60f31b6,EVT00858,2025-08-03T23:25:00.000Z,44.107.126.164,10.0.4.97,john,Port Scan,HTTPS,India,India,Device-61,Linux,Detected,Low,0,No,CVE-2023-1234,7.3,Firewall,IT,false,T1046,Malware Detection,Discovery,23,true,1,177,false,302
6a68f5eeebeef97fd60f31b7,EVT00859,2025-08-03T23:30:00.000Z,54.50.84.83,10.0.9.136,admin,USB Device Connected,SMB,India,India,Device-25,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,9,WebServer,HR,false,,,,23,true,2,170,false,302
6a68f5eeebeef97fd60f31b8,EVT00860,2025-08-03T23:35:00.000Z,220.36.191.7,10.0.2.68,admin,Brute Force,SMB,India,India,Device-83,Windows 10,Failed,Critical,5,No,CVE-2023-1234,7.2,Finance-PC-02,HR,false,T1110,Brute Force,Credential Access,23,true,4,189,false,302
6a68f5eeebeef97fd60f31b9,EVT00861,2025-08-03T23:40:00.000Z,53.62.68.88,10.0.10.196,root,Brute Force,SMB,India,India,Device-2,Linux,Failed,High,20,No,,5.5,Database-01,HR,false,T1110,Brute Force,Credential Access,23,true,3,189,false,323
6a68f5eeebeef97fd60f31ba,EVT00862,2025-08-03T23:45:00.000Z,182.228.20.152,10.0.8.197,root,Port Scan,SSH,India,India,Device-102,Windows 10,Detected,Medium,0,No,CVE-2024-1045,7.6,Database-01,Finance,false,T1046,Malware Detection,Discovery,23,true,2,177,false,323
6a68f5eeebeef97fd60f31bb,EVT00863,2025-08-03T23:50:00.000Z,180.24.161.186,10.0.10.104,root,SQL Injection Attempt,TCP,India,India,Device-131,Linux,Detected,High,0,No,,2.3,Database-01,HR,false,,,,23,true,3,195,false,323
6a68f5eeebeef97fd60f31bc,EVT00864,2025-08-03T23:55:00.000Z,1.220.139.72,10.0.0.248,alex,Login Success,TCP,India,India,Device-174,Windows 11,Detected,Low,5,No,CVE-2024-2201,6.9,Finance-PC-02,Sales,false,,,,23,true,1,179,false,275
6a68f5eeebeef97fd60f31bd,EVT00865,2025-08-04T00:00:00.000Z,69.84.254.92,10.0.3.66,alex,Brute Force,HTTP,India,India,Device-88,Windows 11,Detected,High,1,No,CVE-2024-2201,3.5,Finance-PC-02,HR,false,T1110,Brute Force,Credential Access,0,false,3,189,false,275
6a68f5eeebeef97fd60f31be,EVT00866,2025-08-04T00:05:00.000Z,47.165.246.6,10.0.7.235,root,Malware Detection,SSH,India,India,Device-67,Windows 11,Blocked,High,0,Yes,CVE-2024-1045,4.4,HR-PC-01,HR,false,T1059,Command and Scripting Interpreter,Execution,0,false,3,165,false,323
6a68f5eeebeef97fd60f31bf,EVT00867,2025-08-04T00:10:00.000Z,49.30.41.165,10.0.3.240,john,File Access,HTTPS,India,India,Device-105,Windows 11,Failed,Low,0,No,,4.4,Firewall,IT,false,,,,0,false,1,198,false,302
6a68f5eeebeef97fd60f31c0,EVT00868,2025-08-04T00:15:00.000Z,134.78.59.58,10.0.10.132,admin,Privilege Escalation,HTTP,India,India,Device-181,Windows 10,Detected,Critical,0,No,,5.7,WebServer,Finance,false,,,,0,false,4,191,false,302
6a68f5eeebeef97fd60f31c1,EVT00869,2025-08-04T00:20:00.000Z,81.128.78.253,10.0.6.173,john,Login Success,HTTPS,India,India,Device-83,Windows 11,Failed,Medium,17,No,CVE-2023-1234,8.7,Finance-PC-02,Sales,false,,,,0,false,2,179,false,302
6a68f5eeebeef97fd60f31c2,EVT00870,2025-08-04T00:25:00.000Z,202.140.235.100,10.0.5.159,alex,File Access,HTTP,India,India,Device-95,Windows 11,Failed,Low,0,No,,1.1,Firewall,HR,false,,,,0,false,1,198,false,275
6a68f5eeebeef97fd60f31c3,EVT00871,2025-08-04T00:30:00.000Z,73.103.7.147,10.0.0.102,admin,Privilege Escalation,SSH,India,India,Device-18,Windows 10,Failed,Critical,0,No,CVE-2024-2201,5.4,WebServer,HR,false,,,,0,false,4,191,false,302
6a68f5eeebeef97fd60f31c4,EVT00872,2025-08-04T00:35:00.000Z,135.58.55.245,10.0.2.230,root,Brute Force,TCP,India,India,Device-197,Windows 10,Success,Critical,11,No,CVE-2024-1045,6.8,Firewall,IT,false,T1110,Brute Force,Credential Access,0,false,4,189,false,323
6a68f5eeebeef97fd60f31c5,EVT00873,2025-08-04T00:40:00.000Z,149.95.80.128,10.0.10.229,admin,SQL Injection Attempt,HTTPS,India,India,Device-199,Windows 11,Blocked,High,0,No,CVE-2024-2201,2.3,WebServer,IT,false,,,,0,false,3,195,false,302
6a68f5eeebeef97fd60f31c6,EVT00874,2025-08-04T00:45:00.000Z,213.133.28.223,10.0.9.200,root,USB Device Connected,TCP,India,India,Device-151,Linux,Blocked,Low,0,No,CVE-2024-2201,8.8,HR-PC-01,Finance,false,,,,0,false,1,170,false,323
6a68f5eeebeef97fd60f31c7,EVT00875,2025-08-04T00:50:00.000Z,42.148.193.102,10.0.3.216,alex,Privilege Escalation,HTTPS,India,India,Device-181,Linux,Success,Critical,0,No,CVE-2023-1234,8.7,WebServer,Sales,false,,,,0,false,4,191,false,275
6a68f5eeebeef97fd60f31c8,EVT00876,2025-08-04T00:55:00.000Z,104.140.134.53,10.0.7.115,john,Privilege Escalation,SSH,India,India,Device-2,Windows 10,Blocked,High,0,No,CVE-2024-2201,7.9,WebServer,HR,false,,,,0,false,3,191,false,302
6a68f5eeebeef97fd60f31c9,EVT00877,2025-08-04T01:00:00.000Z,62.227.179.85,10.0.6.75,root,File Access,TCP,India,India,Device-69,Windows 11,Blocked,Medium,0,No,,6.6,Database-01,HR,false,,,,1,false,2,198,false,323
6a68f5eeebeef97fd60f31ca,EVT00878,2025-08-04T01:05:00.000Z,78.140.203.160,10.0.5.31,admin,USB Device Connected,SMB,India,India,Device-164,Windows 11,Failed,Low,0,No,CVE-2024-2201,0.7,Database-01,Finance,false,,,,1,false,1,170,false,302
6a68f5eeebeef97fd60f31cb,EVT00879,2025-08-04T01:10:00.000Z,55.114.178.222,10.0.2.236,admin,Phishing Email,HTTP,India,India,Device-130,Windows 11,Failed,Low,0,No,CVE-2024-1045,2,HR-PC-01,Sales,false,T1566,Phishing,Intial Access,1,false,1,157,false,302
6a68f5eeebeef97fd60f31cc,EVT00880,2025-08-04T01:15:00.000Z,136.49.175.184,10.0.9.1,john,SQL Injection Attempt,HTTP,India,India,Device-68,Linux,Failed,Critical,0,No,,9.2,Finance-PC-02,IT,false,,,,1,false,4,195,false,302
6a68f5eeebeef97fd60f31cd,EVT00881,2025-08-04T01:20:00.000Z,173.206.149.213,10.0.4.169,root,Login Success,TCP,India,India,Device-29,Windows 11,Blocked,Low,0,No,CVE-2024-2201,0.3,Finance-PC-02,HR,false,,,,1,false,1,179,false,323
6a68f5eeebeef97fd60f31ce,EVT00882,2025-08-04T01:25:00.000Z,165.90.215.37,10.0.7.210,david,Malware Detection,HTTP,India,India,Device-90,Windows 11,Success,Critical,0,Yes,,6.7,Database-01,Finance,false,T1059,Command and Scripting Interpreter,Execution,1,false,4,165,false,307
6a68f5eeebeef97fd60f31cf,EVT00883,2025-08-04T01:30:00.000Z,86.163.186.22,10.0.0.70,john,File Access,SMB,India,India,Device-125,Windows 10,Blocked,Low,0,No,,1.5,Database-01,HR,false,,,,1,false,1,198,false,302
6a68f5eeebeef97fd60f31d0,EVT00884,2025-08-04T01:35:00.000Z,183.47.127.66,10.0.7.231,root,USB Device Connected,SSH,India,India,Device-176,Linux,Failed,Medium,0,No,,2.5,Firewall,Sales,false,,,,1,false,2,170,false,323
6a68f5eeebeef97fd60f31d1,EVT00885,2025-08-04T01:40:00.000Z,169.23.52.6,10.0.0.66,david,File Access,TCP,India,India,Device-93,Windows 11,Detected,Medium,0,No,,5,Finance-PC-02,HR,false,,,,1,false,2,198,false,307
6a68f5eeebeef97fd60f31d2,EVT00886,2025-08-04T01:45:00.000Z,204.30.48.221,10.0.10.140,root,Malware Detection,SMB,India,India,Device-94,Windows 10,Success,Critical,0,Yes,CVE-2023-1234,2.9,HR-PC-01,IT,false,T1059,Command and Scripting Interpreter,Execution,1,false,4,165,false,323
6a68f5eeebeef97fd60f31d3,EVT00887,2025-08-04T01:50:00.000Z,48.0.31.145,10.0.8.243,admin,USB Device Connected,SMB,India,India,Device-152,Linux,Blocked,Low,0,No,CVE-2024-1045,1.7,Firewall,IT,false,,,,1,false,1,170,false,302
6a68f5eeebeef97fd60f31d4,EVT00888,2025-08-04T01:55:00.000Z,131.158.166.154,10.0.8.244,alex,File Access,HTTP,India,India,Device-6,Linux,Detected,Low,0,No,CVE-2023-1234,1.1,Firewall,IT,false,,,,1,false,1,198,false,275
6a68f5eeebeef97fd60f31d5,EVT00889,2025-08-04T02:00:00.000Z,95.10.100.94,10.0.7.3,john,Phishing Email,SSH,India,India,Device-149,Windows 10,Detected,Medium,0,No,,3.2,Firewall,HR,false,T1566,Phishing,Intial Access,2,false,2,157,false,302
6a68f5eeebeef97fd60f31d6,EVT00890,2025-08-04T02:05:00.000Z,79.16.224.39,10.0.0.143,root,Failed Login,SSH,India,India,Device-162,Windows 11,Failed,High,12,No,CVE-2023-1234,7,HR-PC-01,HR,false,T1110,Brute Force,Credential Access,2,false,3,179,false,323
6a68f5eeebeef97fd60f31d7,EVT00891,2025-08-04T02:10:00.000Z,78.64.120.224,10.0.5.18,david,SQL Injection Attempt,HTTPS,India,India,Device-30,Windows 10,Detected,High,0,No,CVE-2024-1045,7.8,Database-01,Sales,false,,,,2,false,3,195,false,307
6a68f5eeebeef97fd60f31d8,EVT00892,2025-08-04T02:15:00.000Z,215.192.235.154,10.0.7.232,john,Malware Detection,TCP,India,India,Device-33,Linux,Blocked,High,0,Yes,,1.7,Firewall,IT,false,T1059,Command and Scripting Interpreter,Execution,2,false,3,165,false,302
6a68f5eeebeef97fd60f31d9,EVT00893,2025-08-04T02:20:00.000Z,173.115.16.214,10.0.7.197,alice,Failed Login,SMB,India,India,Device-76,Windows 11,Success,High,6,No,CVE-2024-2201,3.4,Finance-PC-02,Finance,false,T1110,Brute Force,Credential Access,2,false,3,179,false,291
6a68f5eeebeef97fd60f31da,EVT00894,2025-08-04T02:25:00.000Z,135.27.49.105,10.0.6.187,admin,Failed Login,HTTP,India,India,Device-98,Windows 11,Detected,High,13,No,,6.3,WebServer,Finance,false,T1110,Brute Force,Credential Access,2,false,3,179,false,302
6a68f5eeebeef97fd60f31db,EVT00895,2025-08-04T02:30:00.000Z,172.89.24.35,10.0.3.215,root,Failed Login,TCP,India,India,Device-144,Windows 11,Blocked,High,6,No,CVE-2024-2201,5.6,Finance-PC-02,Finance,false,T1110,Brute Force,Credential Access,2,false,3,179,false,323
6a68f5eeebeef97fd60f31dc,EVT00896,2025-08-04T02:35:00.000Z,1.188.202.31,10.0.0.188,john,Brute Force,HTTP,India,India,Device-45,Windows 10,Blocked,High,16,No,CVE-2024-1045,7.1,HR-PC-01,HR,false,T1110,Brute Force,Credential Access,2,false,3,189,false,302
6a68f5eeebeef97fd60f31dd,EVT00897,2025-08-04T02:40:00.000Z,182.179.241.254,10.0.10.184,john,USB Device Connected,HTTPS,India,India,Device-46,Windows 10,Detected,Medium,0,No,,6.9,Finance-PC-02,Sales,false,,,,2,false,2,170,false,302
6a68f5eeebeef97fd60f31de,EVT00898,2025-08-04T02:45:00.000Z,164.172.85.1,10.0.8.214,alex,Brute Force,SMB,India,India,Device-131,Windows 10,Success,High,20,No,CVE-2024-1045,0.1,WebServer,HR,false,T1110,Brute Force,Credential Access,2,false,3,189,false,275
6a68f5eeebeef97fd60f31df,EVT00899,2025-08-04T02:50:00.000Z,64.95.211.157,10.0.4.14,alex,Failed Login,HTTPS,India,India,Device-15,Windows 11,Blocked,High,10,No,CVE-2024-1045,5.8,HR-PC-01,HR,false,T1110,Brute Force,Credential Access,2,false,3,179,false,275
6a68f5eeebeef97fd60f31e0,EVT00900,2025-08-04T02:55:00.000Z,170.187.148.121,10.0.4.116,john,Login Success,TCP,India,India,Device-170,Linux,Failed,Low,6,No,CVE-2023-1234,8.2,HR-PC-01,IT,false,,,,2,false,1,179,false,302
6a68f5eeebeef97fd60f31e1,EVT00901,2025-08-04T03:00:00.000Z,48.187.153.40,10.0.3.4,alice,Port Scan,SMB,India,India,Device-102,Windows 10,Blocked,Low,0,No,CVE-2023-1234,3.8,Database-01,Sales,false,T1046,Malware Detection,Discovery,3,false,1,177,false,291
6a68f5eeebeef97fd60f31e2,EVT00902,2025-08-04T03:05:00.000Z,186.145.135.67,10.0.0.171,root,Malware Detection,HTTP,India,India,Device-98,Windows 10,Failed,High,0,Yes,CVE-2024-1045,2.5,Database-01,Finance,false,T1059,Command and Scripting Interpreter,Execution,3,false,3,165,false,323
6a68f5eeebeef97fd60f31e3,EVT00903,2025-08-04T03:10:00.000Z,126.61.77.37,10.0.0.161,root,Login Success,HTTPS,India,India,Device-190,Windows 10,Success,Low,16,No,,6.2,Firewall,HR,false,,,,3,false,1,179,false,323
6a68f5eeebeef97fd60f31e4,EVT00904,2025-08-04T03:15:00.000Z,188.182.218.131,10.0.2.55,admin,File Access,TCP,India,India,Device-156,Windows 10,Detected,Low,0,No,,5.2,Firewall,HR,false,,,,3,false,1,198,false,302
6a68f5eeebeef97fd60f31e5,EVT00905,2025-08-04T03:20:00.000Z,10.3.88.125,10.0.7.68,alex,Failed Login,SMB,India,India,Device-122,Linux,Blocked,High,13,No,CVE-2024-2201,8.8,WebServer,Sales,false,T1110,Brute Force,Credential Access,3,false,3,179,false,275
6a68f5eeebeef97fd60f31e6,EVT00906,2025-08-04T03:25:00.000Z,58.163.179.45,10.0.0.24,david,SQL Injection Attempt,HTTPS,India,India,Device-70,Windows 10,Detected,High,0,No,CVE-2024-1045,9.8,Database-01,Sales,false,,,,3,false,3,195,false,307
6a68f5eeebeef97fd60f31e7,EVT00907,2025-08-04T03:30:00.000Z,145.56.224.46,10.0.2.6,alex,Brute Force,HTTPS,India,India,Device-50,Windows 11,Blocked,High,2,No,CVE-2024-1045,5.6,WebServer,HR,false,T1110,Brute Force,Credential Access,3,false,3,189,false,275
6a68f5eeebeef97fd60f31e8,EVT00908,2025-08-04T03:35:00.000Z,66.10.168.172,10.0.7.87,alice,Phishing Email,TCP,India,India,Device-149,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,3.2,Database-01,IT,false,T1566,Phishing,Intial Access,3,false,2,157,false,291
6a68f5eeebeef97fd60f31e9,EVT00909,2025-08-04T03:40:00.000Z,126.249.181.51,10.0.9.108,john,Privilege Escalation,HTTP,India,India,Device-168,Linux,Failed,Critical,0,No,CVE-2024-1045,4.6,Database-01,IT,false,,,,3,false,4,191,false,302
6a68f5eeebeef97fd60f31ea,EVT00910,2025-08-04T03:45:00.000Z,214.185.124.51,10.0.8.37,john,Phishing Email,SMB,India,India,Device-173,Linux,Success,Low,0,No,CVE-2024-2201,0.8,Firewall,Finance,false,T1566,Phishing,Intial Access,3,false,1,157,false,302
6a68f5eeebeef97fd60f31eb,EVT00911,2025-08-04T03:50:00.000Z,183.6.37.72,10.0.2.138,admin,Port Scan,SSH,India,India,Device-50,Windows 10,Detected,Low,0,No,CVE-2024-2201,6.9,Firewall,IT,false,T1046,Malware Detection,Discovery,3,false,1,177,false,302
6a68f5eeebeef97fd60f31ec,EVT00912,2025-08-04T03:55:00.000Z,46.238.142.180,10.0.2.243,admin,File Access,HTTPS,India,India,Device-18,Windows 10,Failed,Medium,0,No,CVE-2023-1234,4,WebServer,HR,false,,,,3,false,2,198,false,302
6a68f5eeebeef97fd60f31ed,EVT00913,2025-08-04T04:00:00.000Z,23.11.95.146,10.0.1.60,admin,Brute Force,HTTPS,India,India,Device-95,Windows 11,Success,Critical,10,No,,1.9,HR-PC-01,IT,false,T1110,Brute Force,Credential Access,4,false,4,189,false,302
6a68f5eeebeef97fd60f31ee,EVT00914,2025-08-04T04:05:00.000Z,69.240.74.181,10.0.0.155,david,File Access,SSH,India,India,Device-121,Windows 11,Failed,Medium,0,No,,5.1,HR-PC-01,Sales,false,,,,4,false,2,198,false,307
6a68f5eeebeef97fd60f31ef,EVT00915,2025-08-04T04:10:00.000Z,58.60.64.163,10.0.10.253,root,Brute Force,HTTPS,India,India,Device-52,Windows 10,Detected,High,13,No,CVE-2023-1234,6.5,Firewall,Sales,false,T1110,Brute Force,Credential Access,4,false,3,189,false,323
6a68f5eeebeef97fd60f31f0,EVT00916,2025-08-04T04:15:00.000Z,99.14.107.43,10.0.10.34,david,Malware Detection,SMB,India,India,Device-133,Windows 11,Blocked,Critical,0,Yes,CVE-2023-1234,5.5,Database-01,HR,false,T1059,Command and Scripting Interpreter,Execution,4,false,4,165,false,307
6a68f5eeebeef97fd60f31f1,EVT00917,2025-08-04T04:20:00.000Z,196.87.37.6,10.0.8.229,david,Privilege Escalation,HTTPS,India,India,Device-200,Windows 11,Failed,Critical,0,No,CVE-2024-2201,5.2,HR-PC-01,Sales,false,,,,4,false,4,191,false,307
6a68f5eeebeef97fd60f31f2,EVT00918,2025-08-04T04:25:00.000Z,92.30.189.109,10.0.1.253,david,Phishing Email,HTTPS,India,India,Device-119,Linux,Blocked,Low,0,No,CVE-2023-1234,6.9,WebServer,Finance,false,T1566,Phishing,Intial Access,4,false,1,157,false,307
6a68f5eeebeef97fd60f31f3,EVT00919,2025-08-04T04:30:00.000Z,73.112.65.40,10.0.0.132,root,Phishing Email,SSH,India,India,Device-189,Linux,Success,Low,0,No,CVE-2024-1045,4.3,Finance-PC-02,IT,false,T1566,Phishing,Intial Access,4,false,1,157,false,323
6a68f5eeebeef97fd60f31f4,EVT00920,2025-08-04T04:35:00.000Z,65.195.109.176,10.0.7.20,david,Phishing Email,SSH,India,India,Device-109,Windows 10,Detected,Low,0,No,CVE-2023-1234,6.3,Firewall,IT,false,T1566,Phishing,Intial Access,4,false,1,157,false,307
6a68f5eeebeef97fd60f31f5,EVT00921,2025-08-04T04:40:00.000Z,220.248.120.95,10.0.3.30,david,SQL Injection Attempt,SSH,India,India,Device-160,Windows 11,Detected,Critical,0,No,CVE-2023-1234,1.9,Database-01,IT,false,,,,4,false,4,195,false,307
6a68f5eeebeef97fd60f31f6,EVT00922,2025-08-04T04:45:00.000Z,192.218.22.96,10.0.6.43,admin,Failed Login,HTTP,India,India,Device-162,Linux,Failed,High,4,No,CVE-2024-1045,3.8,Finance-PC-02,Sales,false,T1110,Brute Force,Credential Access,4,false,3,179,false,302
6a68f5eeebeef97fd60f31f7,EVT00923,2025-08-04T04:50:00.000Z,215.133.27.122,10.0.6.212,david,USB Device Connected,SSH,India,India,Device-129,Linux,Success,Medium,0,No,,4.8,HR-PC-01,IT,false,,,,4,false,2,170,false,307
6a68f5eeebeef97fd60f31f8,EVT00924,2025-08-04T04:55:00.000Z,28.142.89.8,10.0.7.9,alex,Phishing Email,HTTP,India,India,Device-182,Windows 10,Success,Medium,0,No,CVE-2023-1234,8.9,HR-PC-01,Sales,false,T1566,Phishing,Intial Access,4,false,2,157,false,275
6a68f5eeebeef97fd60f31f9,EVT00925,2025-08-04T05:00:00.000Z,94.87.160.224,10.0.5.103,alice,Privilege Escalation,TCP,India,India,Device-142,Windows 11,Blocked,High,0,No,CVE-2023-1234,5.1,HR-PC-01,HR,false,,,,5,false,3,191,false,291
6a68f5eeebeef97fd60f31fa,EVT00926,2025-08-04T05:05:00.000Z,219.174.208.149,10.0.8.197,john,File Access,SMB,India,India,Device-134,Windows 11,Failed,Low,0,No,CVE-2024-2201,0.8,Firewall,IT,false,,,,5,false,1,198,false,302
6a68f5eeebeef97fd60f31fb,EVT00927,2025-08-04T05:10:00.000Z,116.223.43.140,10.0.9.4,admin,File Access,HTTP,India,India,Device-53,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,5.6,Firewall,Finance,false,,,,5,false,2,198,false,302
6a68f5eeebeef97fd60f31fc,EVT00928,2025-08-04T05:15:00.000Z,190.191.78.170,10.0.8.235,admin,Privilege Escalation,TCP,India,India,Device-120,Linux,Blocked,Critical,0,No,CVE-2024-2201,6,Database-01,HR,false,,,,5,false,4,191,false,302
6a68f5eeebeef97fd60f31fd,EVT00929,2025-08-04T05:20:00.000Z,206.238.224.204,10.0.0.82,alex,Brute Force,SSH,India,India,Device-108,Linux,Success,Critical,14,No,CVE-2023-1234,10,Firewall,IT,false,T1110,Brute Force,Credential Access,5,false,4,189,false,275
6a68f5eeebeef97fd60f31fe,EVT00930,2025-08-04T05:25:00.000Z,179.79.203.235,10.0.0.105,admin,Phishing Email,HTTP,India,India,Device-184,Linux,Detected,Low,0,No,CVE-2023-1234,9.5,Finance-PC-02,IT,false,T1566,Phishing,Intial Access,5,false,1,157,false,302
6a68f5eeebeef97fd60f31ff,EVT00931,2025-08-04T05:30:00.000Z,103.40.36.143,10.0.9.110,alice,USB Device Connected,HTTP,India,India,Device-25,Windows 10,Blocked,Low,0,No,CVE-2024-2201,2.3,WebServer,HR,false,,,,5,false,1,170,false,291
6a68f5eeebeef97fd60f3200,EVT00932,2025-08-04T05:35:00.000Z,23.176.160.249,10.0.2.190,admin,File Access,TCP,India,India,Device-17,Windows 10,Detected,Medium,0,No,CVE-2024-1045,8.6,Finance-PC-02,HR,false,,,,5,false,2,198,false,302
6a68f5eeebeef97fd60f3201,EVT00933,2025-08-04T05:40:00.000Z,207.10.173.249,10.0.10.99,alice,Login Success,SSH,India,India,Device-92,Windows 10,Blocked,Low,19,No,CVE-2024-1045,4.6,Finance-PC-02,Finance,false,,,,5,false,1,179,false,291
6a68f5eeebeef97fd60f3202,EVT00934,2025-08-04T05:45:00.000Z,11.192.131.24,10.0.2.134,root,Privilege Escalation,HTTP,India,India,Device-94,Linux,Blocked,High,0,No,CVE-2023-1234,7.9,WebServer,Finance,false,,,,5,false,3,191,false,323
6a68f5eeebeef97fd60f3203,EVT00935,2025-08-04T05:50:00.000Z,53.176.192.4,10.0.10.33,david,Login Success,TCP,India,India,Device-192,Linux,Blocked,Low,19,No,,6.1,HR-PC-01,Sales,false,,,,5,false,1,179,false,307
6a68f5eeebeef97fd60f3204,EVT00936,2025-08-04T05:55:00.000Z,65.176.246.89,10.0.6.64,root,SQL Injection Attempt,HTTP,India,India,Device-143,Linux,Failed,Critical,0,No,CVE-2024-1045,6.8,WebServer,Sales,false,,,,5,false,4,195,false,323
6a68f5eeebeef97fd60f3205,EVT00937,2025-08-04T06:00:00.000Z,46.107.2.191,10.0.4.164,john,Failed Login,SSH,India,India,Device-141,Windows 10,Success,High,4,No,CVE-2024-1045,5.7,Database-01,IT,false,T1110,Brute Force,Credential Access,6,false,3,179,false,302
6a68f5eeebeef97fd60f3206,EVT00938,2025-08-04T06:05:00.000Z,108.127.131.198,10.0.3.50,alex,Port Scan,TCP,India,India,Device-5,Windows 11,Failed,Medium,0,No,,6.3,Database-01,IT,false,T1046,Malware Detection,Discovery,6,false,2,177,false,275
6a68f5eeebeef97fd60f3207,EVT00939,2025-08-04T06:10:00.000Z,165.46.144.115,10.0.9.138,david,Malware Detection,SSH,India,India,Device-138,Linux,Detected,Critical,0,Yes,CVE-2024-1045,7.6,HR-PC-01,Finance,false,T1059,Command and Scripting Interpreter,Execution,6,false,4,165,false,307
6a68f5eeebeef97fd60f3208,EVT00940,2025-08-04T06:15:00.000Z,33.149.115.110,10.0.10.98,john,Brute Force,SMB,India,India,Device-156,Windows 10,Failed,High,15,No,,7.5,Finance-PC-02,Sales,false,T1110,Brute Force,Credential Access,6,false,3,189,false,302
6a68f5eeebeef97fd60f3209,EVT00941,2025-08-04T06:20:00.000Z,202.145.18.202,10.0.10.56,admin,Failed Login,SMB,India,India,Device-10,Linux,Failed,High,17,No,CVE-2023-1234,3.3,Finance-PC-02,HR,false,T1110,Brute Force,Credential Access,6,false,3,179,false,302
6a68f5eeebeef97fd60f320a,EVT00942,2025-08-04T06:25:00.000Z,85.111.89.151,10.0.2.141,admin,SQL Injection Attempt,SSH,India,India,Device-83,Windows 11,Success,High,0,No,CVE-2023-1234,9.6,Finance-PC-02,Finance,false,,,,6,false,3,195,false,302
6a68f5eeebeef97fd60f320b,EVT00943,2025-08-04T06:30:00.000Z,105.253.244.197,10.0.9.91,john,SQL Injection Attempt,HTTP,India,India,Device-126,Linux,Blocked,High,0,No,,1.7,HR-PC-01,IT,false,,,,6,false,3,195,false,302
6a68f5eeebeef97fd60f320c,EVT00944,2025-08-04T06:35:00.000Z,98.162.10.22,10.0.5.10,root,Failed Login,HTTP,India,India,Device-142,Windows 11,Detected,High,6,No,,8.2,Finance-PC-02,Sales,false,T1110,Brute Force,Credential Access,6,false,3,179,false,323
6a68f5eeebeef97fd60f320d,EVT00945,2025-08-04T06:40:00.000Z,150.223.174.24,10.0.3.218,root,Failed Login,SMB,India,India,Device-100,Windows 11,Blocked,High,5,No,,4.6,Database-01,HR,false,T1110,Brute Force,Credential Access,6,false,3,179,false,323
6a68f5eeebeef97fd60f320e,EVT00946,2025-08-04T06:45:00.000Z,113.114.171.90,10.0.7.97,admin,Malware Detection,HTTP,India,India,Device-47,Windows 10,Success,High,0,Yes,CVE-2024-2201,4.1,Finance-PC-02,HR,false,T1059,Command and Scripting Interpreter,Execution,6,false,3,165,false,302
6a68f5eeebeef97fd60f320f,EVT00947,2025-08-04T06:50:00.000Z,151.80.62.253,10.0.0.117,alex,Login Success,HTTPS,India,India,Device-144,Windows 11,Blocked,Low,1,No,CVE-2024-1045,5.8,WebServer,IT,false,,,,6,false,1,179,false,275
6a68f5eeebeef97fd60f3210,EVT00948,2025-08-04T06:55:00.000Z,18.118.56.118,10.0.5.251,alex,Failed Login,HTTPS,India,India,Device-145,Linux,Failed,High,2,No,CVE-2024-2201,0.9,Firewall,IT,false,T1110,Brute Force,Credential Access,6,false,3,179,false,275
6a68f5eeebeef97fd60f3211,EVT00949,2025-08-04T07:00:00.000Z,103.27.239.165,10.0.7.125,admin,Failed Login,TCP,India,India,Device-39,Linux,Success,High,3,No,CVE-2023-1234,1.6,WebServer,Finance,false,T1110,Brute Force,Credential Access,7,false,3,179,false,302
